"Age Group","Mechanism","Year","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"80 to 84","Fall","2023","Connecticut","--","83,728","--","--","--"
"80 to 84","Fall","2023","Florida","--","654,839","--","--","--"
"80 to 84","Fall","2023","Hawaii","--","35,540","--","--","--"
"80 to 84","Fall","2023","Kentucky","--","92,064","--","--","--"
"80 to 84","Fall","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Fall","2023","New Jersey","--","198,619","--","--","--"
"80 to 84","Fall","2023","New York","--","437,516","--","--","--"
"80 to 84","Fall","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Fall","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Fall","2023","Pennsylvania","--","308,043","--","--","--"
"80 to 84","Fall","2023","Texas","--","469,414","--","--","--"
"80 to 84","Fall","2023","Washington","--","150,203","--","--","--"
"80 to 84","Fire/Flame","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Fire/Flame","2023","Indiana","--","136,074","--","--","--"
"80 to 84","Fire/Flame","2023","Maryland","--","125,789","--","--","--"
"80 to 84","Fire/Flame","2023","New Jersey","--","198,619","--","--","--"
"80 to 84","Fire/Flame","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Firearm","2023","Alabama","23","109,465","21.01","--","0"
"80 to 84","Firearm","2023","Alaska","--","10,043","--","--","--"
"80 to 84","Firearm","2023","Arizona","51","183,756","27.75","--","0"
"80 to 84","Firearm","2023","Arkansas","22","66,885","32.89","--","0"
"80 to 84","Firearm","2023","California","102","744,037","13.71","--","0"
"80 to 84","Firearm","2023","Colorado","29","101,799","28.49","--","0"
"80 to 84","Firearm","2023","Connecticut","--","83,728","--","--","--"
"80 to 84","Firearm","2023","Delaware","--","24,876","--","--","--"
"80 to 84","Firearm","2023","District of Columbia","--","10,579","--","--","--"
"80 to 84","Firearm","2023","Florida","132","654,839","20.16","--","0"
"80 to 84","Firearm","2023","Georgia","38","192,567","19.73","--","0"
"80 to 84","Firearm","2023","Hawaii","--","35,540","--","--","--"
"80 to 84","Firearm","2023","Idaho","14**","39,203","35.71**","--","0"
"80 to 84","Firearm","2023","Illinois","29","258,916","11.20","--","0"
"80 to 84","Firearm","2023","Indiana","29","136,074","21.31","--","0"
"80 to 84","Firearm","2023","Iowa","--","69,801","--","--","--"
"80 to 84","Firearm","2023","Kansas","--","58,589","--","--","--"
"80 to 84","Firearm","2023","Kentucky","21","92,064","22.81","--","0"
"80 to 84","Firearm","2023","Louisiana","18**","89,585","20.09**","--","0"
"80 to 84","Firearm","2023","Maine","--","36,617","--","--","--"
"80 to 84","Firearm","2023","Maryland","16**","125,789","12.72**","--","0"
"80 to 84","Firearm","2023","Massachusetts","10**","150,665","6.64**","--","0"
"80 to 84","Firearm","2023","Michigan","43","222,538","19.32","--","0"
"80 to 84","Firearm","2023","Minnesota","13**","118,476","10.97**","--","0"
"80 to 84","Firearm","2023","Mississippi","21","59,643","35.21","--","0"
"80 to 84","Firearm","2023","Missouri","41","134,278","30.53","--","0"
"80 to 84","Firearm","2023","Montana","--","25,918","--","--","--"
"80 to 84","Firearm","2023","Nebraska","--","38,631","--","--","--"
"80 to 84","Firearm","2023","Nevada","23","64,965","35.40","--","0"
"80 to 84","Firearm","2023","New Hampshire","--","32,151","--","--","--"
"80 to 84","Firearm","2023","New Jersey","14**","198,619","7.05**","--","0"
"80 to 84","Firearm","2023","New Mexico","16**","49,115","32.58**","--","0"
"80 to 84","Firearm","2023","New York","33","437,516","7.54","--","0"
"80 to 84","Firearm","2023","North Carolina","33","220,186","14.99","--","0"
"80 to 84","Firearm","2023","North Dakota","--","14,981","--","--","--"
"80 to 84","Firearm","2023","Ohio","47","255,323","18.41","--","0"
"80 to 84","Firearm","2023","Oklahoma","19**","79,484","23.90**","--","0"
"80 to 84","Firearm","2023","Oregon","26","95,507","27.22","--","0"
"80 to 84","Firearm","2023","Pennsylvania","46","308,043","14.93","--","0"
"80 to 84","Firearm","2023","Rhode Island","--","24,382","--","--","--"
"80 to 84","Firearm","2023","South Carolina","19**","118,610","16.02**","--","0"
"80 to 84","Firearm","2023","South Dakota","--","17,558","--","--","--"
"80 to 84","Firearm","2023","Tennessee","48","143,619","33.42","--","0"
"80 to 84","Firearm","2023","Texas","86","469,414","18.32","--","0"
"80 to 84","Firearm","2023","Utah","--","47,586","--","--","--"
"80 to 84","Firearm","2023","Vermont","--","16,122","--","--","--"
"80 to 84","Firearm","2023","Virginia","28","178,263","15.71","--","0"
"80 to 84","Firearm","2023","Washington","29","150,203","19.31","--","0"
"80 to 84","Firearm","2023","West Virginia","10**","44,641","22.40**","--","0"
"80 to 84","Firearm","2023","Wisconsin","17**","127,611","13.32**","--","0"
"80 to 84","Firearm","2023","Wyoming","--","11,880","--","--","--"
"80 to 84","Drug Poisoning","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Drug Poisoning","2023","Arizona","--","183,756","--","--","--"
"80 to 84","Drug Poisoning","2023","Arkansas","--","66,885","--","--","--"
"80 to 84","Drug Poisoning","2023","California","19**","744,037","2.55**","--","0"
"80 to 84","Drug Poisoning","2023","Colorado","--","101,799","--","--","--"
"80 to 84","Drug Poisoning","2023","District of Columbia","--","10,579","--","--","--"
"80 to 84","Drug Poisoning","2023","Florida","15**","654,839","2.29**","--","0"
"80 to 84","Drug Poisoning","2023","Georgia","--","192,567","--","--","--"
"80 to 84","Drug Poisoning","2023","Hawaii","--","35,540","--","--","--"
"80 to 84","Drug Poisoning","2023","Idaho","--","39,203","--","--","--"
"80 to 84","Drug Poisoning","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Drug Poisoning","2023","Indiana","--","136,074","--","--","--"
"80 to 84","Drug Poisoning","2023","Iowa","--","69,801","--","--","--"
"80 to 84","Drug Poisoning","2023","Kansas","--","58,589","--","--","--"
"80 to 84","Drug Poisoning","2023","Louisiana","--","89,585","--","--","--"
"80 to 84","Drug Poisoning","2023","Maine","--","36,617","--","--","--"
"80 to 84","Drug Poisoning","2023","Maryland","--","125,789","--","--","--"
"80 to 84","Drug Poisoning","2023","Massachusetts","--","150,665","--","--","--"
"80 to 84","Drug Poisoning","2023","Michigan","--","222,538","--","--","--"
"80 to 84","Drug Poisoning","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Drug Poisoning","2023","Missouri","--","134,278","--","--","--"
"80 to 84","Drug Poisoning","2023","Nevada","--","64,965","--","--","--"
"80 to 84","Drug Poisoning","2023","New Jersey","--","198,619","--","--","--"
"80 to 84","Drug Poisoning","2023","New Mexico","--","49,115","--","--","--"
"80 to 84","Drug Poisoning","2023","New York","--","437,516","--","--","--"
"80 to 84","Drug Poisoning","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Drug Poisoning","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Drug Poisoning","2023","Oklahoma","--","79,484","--","--","--"
"80 to 84","Drug Poisoning","2023","Oregon","--","95,507","--","--","--"
"80 to 84","Drug Poisoning","2023","Pennsylvania","--","308,043","--","--","--"
"80 to 84","Drug Poisoning","2023","South Carolina","--","118,610","--","--","--"
"80 to 84","Drug Poisoning","2023","Texas","--","469,414","--","--","--"
"80 to 84","Drug Poisoning","2023","Utah","--","47,586","--","--","--"
"80 to 84","Drug Poisoning","2023","Vermont","--","16,122","--","--","--"
"80 to 84","Drug Poisoning","2023","Virginia","--","178,263","--","--","--"
"80 to 84","Drug Poisoning","2023","Washington","--","150,203","--","--","--"
"80 to 84","Drug Poisoning","2023","Wisconsin","--","127,611","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","California","--","744,037","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Colorado","--","101,799","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Connecticut","--","83,728","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Florida","--","654,839","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Iowa","--","69,801","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Kentucky","--","92,064","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Louisiana","--","89,585","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Massachusetts","--","150,665","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Missouri","--","134,278","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Nevada","--","64,965","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Oregon","--","95,507","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Pennsylvania","--","308,043","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Tennessee","--","143,619","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Texas","--","469,414","--","--","--"
"80 to 84","Non-Drug Poisoning","2023","Washington","--","150,203","--","--","--"
"80 to 84","Struck by / against","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Struck by / against","2023","Alaska","--","10,043","--","--","--"
"80 to 84","Struck by / against","2023","Florida","--","654,839","--","--","--"
"80 to 84","Struck by / against","2023","Hawaii","--","35,540","--","--","--"
"80 to 84","Struck by / against","2023","Louisiana","--","89,585","--","--","--"
"80 to 84","Struck by / against","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Struck by / against","2023","Oregon","--","95,507","--","--","--"
"80 to 84","Struck by / against","2023","Pennsylvania","--","308,043","--","--","--"
"80 to 84","Struck by / against","2023","Virginia","--","178,263","--","--","--"
"80 to 84","Suffocation","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Suffocation","2023","Alaska","--","10,043","--","--","--"
"80 to 84","Suffocation","2023","Arizona","--","183,756","--","--","--"
"80 to 84","Suffocation","2023","California","14**","744,037","1.88**","--","0"
"80 to 84","Suffocation","2023","Connecticut","--","83,728","--","--","--"
"80 to 84","Suffocation","2023","Delaware","--","24,876","--","--","--"
"80 to 84","Suffocation","2023","Florida","14**","654,839","2.14**","--","0"
"80 to 84","Suffocation","2023","Idaho","--","39,203","--","--","--"
"80 to 84","Suffocation","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Suffocation","2023","Indiana","--","136,074","--","--","--"
"80 to 84","Suffocation","2023","Iowa","--","69,801","--","--","--"
"80 to 84","Suffocation","2023","Kansas","--","58,589","--","--","--"
"80 to 84","Suffocation","2023","Maryland","--","125,789","--","--","--"
"80 to 84","Suffocation","2023","Massachusetts","--","150,665","--","--","--"
"80 to 84","Suffocation","2023","Michigan","--","222,538","--","--","--"
"80 to 84","Suffocation","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Suffocation","2023","Missouri","--","134,278","--","--","--"
"80 to 84","Suffocation","2023","Montana","--","25,918","--","--","--"
"80 to 84","Suffocation","2023","Nevada","--","64,965","--","--","--"
"80 to 84","Suffocation","2023","New Jersey","--","198,619","--","--","--"
"80 to 84","Suffocation","2023","New York","--","437,516","--","--","--"
"80 to 84","Suffocation","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Suffocation","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Suffocation","2023","Oregon","--","95,507","--","--","--"
"80 to 84","Suffocation","2023","Pennsylvania","--","308,043","--","--","--"
"80 to 84","Suffocation","2023","Rhode Island","--","24,382","--","--","--"
"80 to 84","Suffocation","2023","South Carolina","--","118,610","--","--","--"
"80 to 84","Suffocation","2023","Texas","--","469,414","--","--","--"
"80 to 84","Suffocation","2023","Utah","--","47,586","--","--","--"
"80 to 84","Suffocation","2023","Virginia","--","178,263","--","--","--"
"80 to 84","Suffocation","2023","Washington","--","150,203","--","--","--"
"80 to 84","Suffocation","2023","West Virginia","--","44,641","--","--","--"
"80 to 84","Suffocation","2023","Wisconsin","--","127,611","--","--","--"
"80 to 84","Transport, other land","2023","Colorado","--","101,799","--","--","--"
"80 to 84","Transport, other land","2023","Massachusetts","--","150,665","--","--","--"
"80 to 84","Transport, other land","2023","Michigan","--","222,538","--","--","--"
"80 to 84","Transport, other land","2023","Nevada","--","64,965","--","--","--"
"80 to 84","Transport, other land","2023","West Virginia","--","44,641","--","--","--"
"80 to 84","Other specified and classifiable","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Other specified and classifiable","2023","California","--","744,037","--","--","--"
"80 to 84","Other specified and classifiable","2023","Colorado","--","101,799","--","--","--"
"80 to 84","Other specified and classifiable","2023","Georgia","--","192,567","--","--","--"
"80 to 84","Other specified and classifiable","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Other specified and classifiable","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Other specified and classifiable","2023","New York","--","437,516","--","--","--"
"80 to 84","Other specified / NEC","2023","Alabama","--","109,465","--","--","--"
"80 to 84","Other specified / NEC","2023","District of Columbia","--","10,579","--","--","--"
"80 to 84","Other specified / NEC","2023","Florida","--","654,839","--","--","--"
"80 to 84","Other specified / NEC","2023","Idaho","--","39,203","--","--","--"
"80 to 84","Other specified / NEC","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Other specified / NEC","2023","Maryland","--","125,789","--","--","--"
"80 to 84","Other specified / NEC","2023","Minnesota","--","118,476","--","--","--"
"80 to 84","Other specified / NEC","2023","Missouri","--","134,278","--","--","--"
"80 to 84","Other specified / NEC","2023","Nebraska","--","38,631","--","--","--"
"80 to 84","Other specified / NEC","2023","New York","--","437,516","--","--","--"
"80 to 84","Other specified / NEC","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Other specified / NEC","2023","Ohio","--","255,323","--","--","--"
"80 to 84","Other specified / NEC","2023","Oklahoma","--","79,484","--","--","--"
"80 to 84","Other specified / NEC","2023","Texas","--","469,414","--","--","--"
"80 to 84","Other specified / NEC","2023","Virginia","--","178,263","--","--","--"
"80 to 84","Unspecified","2023","California","--","744,037","--","--","--"
"80 to 84","Unspecified","2023","Florida","--","654,839","--","--","--"
"80 to 84","Unspecified","2023","Illinois","--","258,916","--","--","--"
"80 to 84","Unspecified","2023","Indiana","--","136,074","--","--","--"
"80 to 84","Unspecified","2023","Kansas","--","58,589","--","--","--"
"80 to 84","Unspecified","2023","Missouri","--","134,278","--","--","--"
"80 to 84","Unspecified","2023","Nebraska","--","38,631","--","--","--"
"80 to 84","Unspecified","2023","Nevada","--","64,965","--","--","--"
"80 to 84","Unspecified","2023","New Jersey","--","198,619","--","--","--"
"80 to 84","Unspecified","2023","New York","--","437,516","--","--","--"
"80 to 84","Unspecified","2023","North Carolina","--","220,186","--","--","--"
"80 to 84","Unspecified","2023","Oklahoma","--","79,484","--","--","--"
"80 to 84","Unspecified","2023","Pennsylvania","--","308,043","--","--","--"
